"","common_name1","id","nutrient","food_desc","food_group","notes","ph_ranking","trace","units","value","genus","common_name2","scientific_name1","scientific_name2","family","order","class","phylum","kingdom","algae_type","raw","dried"
"595","hitoegusa","09033","Vitamin A","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"High",FALSE,"µg",23,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"596","hitoegusa","09033","Vitamin A","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"High",FALSE,"µg",23,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"597","hitoegusa","09033","Vitamin A","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"High",FALSE,"µg",23,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"598","hitoegusa","09033","Vitamin A","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"High",FALSE,"µg",23,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"599","hitoegusa","09033","Vitamin A","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"High",FALSE,"µg",23,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"600","hitoegusa","09033","Phosphorus","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Low",FALSE,"mg",63,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"601","hitoegusa","09033","Phosphorus","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Low",FALSE,"mg",63,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"602","hitoegusa","09033","Phosphorus","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Low",FALSE,"mg",63,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"603","hitoegusa","09033","Phosphorus","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Low",FALSE,"mg",63,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"604","hitoegusa","09033","Phosphorus","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Low",FALSE,"mg",63,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"605","hitoegusa","09033","Phosphorus","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Low",FALSE,"mg",63,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"606","hitoegusa","09033","Vitamin K","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Low",FALSE,"µg",12,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"607","hitoegusa","09033","Vitamin K","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Low",FALSE,"µg",12,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"608","hitoegusa","09033","Vitamin K","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Low",FALSE,"µg",12,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"609","hitoegusa","09033","Vitamin K","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Low",FALSE,"µg",12,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"610","hitoegusa","09033","Vitamin K","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Low",FALSE,"µg",12,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"611","hitoegusa","09033","Vitamin K","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Low",FALSE,"µg",12,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"612","hitoegusa","09033","Isoleucine","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,NA,FALSE,"mg",550,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"613","hitoegusa","09033","Isoleucine","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,NA,FALSE,"mg",550,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"614","hitoegusa","09033","Isoleucine","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,NA,FALSE,"mg",550,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"615","hitoegusa","09033","Isoleucine","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,NA,FALSE,"mg",550,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"616","hitoegusa","09033","Isoleucine","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,NA,FALSE,"mg",550,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"617","hitoegusa","09033","Isoleucine","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,NA,FALSE,"mg",550,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"618","hitoegusa","09033","Linoleic acid","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",18,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"619","hitoegusa","09033","Linoleic acid","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",18,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"620","hitoegusa","09033","Linoleic acid","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",18,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"621","hitoegusa","09033","Linoleic acid","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",18,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"622","hitoegusa","09033","Linoleic acid","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",18,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"623","hitoegusa","09033","Linoleic acid","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",18,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"624","hitoegusa","09032","Zinc","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",0.6,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"625","hitoegusa","09032","Zinc","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",0.6,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"626","hitoegusa","09032","Zinc","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",0.6,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"627","hitoegusa","09032","Zinc","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",0.6,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"628","hitoegusa","09032","Zinc","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",0.6,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"629","hitoegusa","09032","Zinc","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",0.6,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"630","hitoegusa","09032","Iron","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",3.4,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"631","hitoegusa","09032","Iron","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",3.4,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"632","hitoegusa","09032","Iron","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",3.4,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"633","hitoegusa","09032","Iron","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",3.4,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"634","hitoegusa","09032","Iron","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",3.4,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"635","hitoegusa","09032","Iron","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",3.4,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"636","hitoegusa","09032","Calcium","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",920,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"637","hitoegusa","09032","Calcium","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",920,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"638","hitoegusa","09032","Calcium","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",920,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"639","hitoegusa","09032","Calcium","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",920,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"640","hitoegusa","09032","Calcium","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",920,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"641","hitoegusa","09032","Calcium","Algae, ""Hitoegusa"", dried","Algae",NA,"High",FALSE,"mg",920,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"642","hitoegusa","09033","Vitamin E (β)","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",0,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"643","hitoegusa","09033","Vitamin E (β)","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",0,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"644","hitoegusa","09033","Vitamin E (β)","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",0,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"645","hitoegusa","09033","Vitamin E (β)","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",0,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"646","hitoegusa","09033","Vitamin E (β)","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",0,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"647","hitoegusa","09033","Vitamin E (β)","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",0,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"648","hitoegusa","09032","Vitamin K","Algae, ""Hitoegusa"", dried","Algae",NA,"Low",FALSE,"µg",14,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"649","hitoegusa","09032","Vitamin K","Algae, ""Hitoegusa"", dried","Algae",NA,"Low",FALSE,"µg",14,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"650","hitoegusa","09032","Vitamin K","Algae, ""Hitoegusa"", dried","Algae",NA,"Low",FALSE,"µg",14,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"651","hitoegusa","09032","Vitamin K","Algae, ""Hitoegusa"", dried","Algae",NA,"Low",FALSE,"µg",14,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"652","hitoegusa","09032","Vitamin K","Algae, ""Hitoegusa"", dried","Algae",NA,"Low",FALSE,"µg",14,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"653","hitoegusa","09032","Vitamin K","Algae, ""Hitoegusa"", dried","Algae",NA,"Low",FALSE,"µg",14,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"654","hitoegusa","09033","Phenylalanine","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,NA,FALSE,"mg",530,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"655","hitoegusa","09033","Phenylalanine","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,NA,FALSE,"mg",530,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"656","hitoegusa","09033","Phenylalanine","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,NA,FALSE,"mg",530,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"657","hitoegusa","09033","Phenylalanine","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,NA,FALSE,"mg",530,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"658","hitoegusa","09033","Phenylalanine","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,NA,FALSE,"mg",530,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"659","hitoegusa","09033","Phenylalanine","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,NA,FALSE,"mg",530,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"660","hitoegusa","09033","Magnesium","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",94,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"661","hitoegusa","09033","Magnesium","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",94,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"662","hitoegusa","09033","Magnesium","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",94,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"663","hitoegusa","09033","Magnesium","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",94,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"664","hitoegusa","09033","Magnesium","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",94,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"665","hitoegusa","09033","Magnesium","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"mg",94,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"666","hitoegusa","09032","Vitamin E (β)","Algae, ""Hitoegusa"", dried","Algae",NA,"Medium",FALSE,"mg",0,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"667","hitoegusa","09032","Vitamin E (β)","Algae, ""Hitoegusa"", dried","Algae",NA,"Medium",FALSE,"mg",0,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"668","hitoegusa","09032","Vitamin E (β)","Algae, ""Hitoegusa"", dried","Algae",NA,"Medium",FALSE,"mg",0,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"669","hitoegusa","09032","Vitamin E (β)","Algae, ""Hitoegusa"", dried","Algae",NA,"Medium",FALSE,"mg",0,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"670","hitoegusa","09032","Vitamin E (β)","Algae, ""Hitoegusa"", dried","Algae",NA,"Medium",FALSE,"mg",0,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"671","hitoegusa","09032","Vitamin E (β)","Algae, ""Hitoegusa"", dried","Algae",NA,"Medium",FALSE,"mg",0,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"672","hitoegusa","09033","MUFAs","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"g",0.04,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"673","hitoegusa","09033","MUFAs","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"g",0.04,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"674","hitoegusa","09033","MUFAs","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"g",0.04,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"675","hitoegusa","09033","MUFAs","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"g",0.04,"monostroma",NA,"Monostroma nitidum",NA,"gomontiaceae","ulotrichales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"676","hitoegusa","09033","MUFAs","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"g",0.04,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
"677","hitoegusa","09033","MUFAs","Algae, ""Hitoegusa"", ""Tsukudani"" (simmered in soy sauce and sugar)","Algae",NA,"Medium",FALSE,"g",0.04,"monostroma",NA,"Monostroma nitidum",NA,"monostromataceae","codiolales","ulvophyceae","chlorophyta","plantae",NA,FALSE,NA
